timestamp, power.draw []
2023/11/20 16:28:43.239, 49.60 
2023/11/20 16:28:43.245, 49.72 
2023/11/20 16:28:43.250, 49.72 
2023/11/20 16:28:43.255, 49.72 
2023/11/20 16:28:43.260, 49.72 
2023/11/20 16:28:43.265, 49.72 
2023/11/20 16:28:43.270, 49.72 
2023/11/20 16:28:43.275, 49.72 
2023/11/20 16:28:43.280, 49.72 
2023/11/20 16:28:43.285, 49.72 
2023/11/20 16:28:43.291, 49.72 
2023/11/20 16:28:43.296, 49.72 
2023/11/20 16:28:43.301, 49.72 
2023/11/20 16:28:43.306, 49.72 
2023/11/20 16:28:43.311, 49.72 
2023/11/20 16:28:43.316, 49.72 
2023/11/20 16:28:43.321, 49.72 
2023/11/20 16:28:43.326, 49.72 
2023/11/20 16:28:43.331, 49.72 
2023/11/20 16:28:43.337, 49.72 
2023/11/20 16:28:43.342, 49.72 
2023/11/20 16:28:43.347, 49.58 
2023/11/20 16:28:43.352, 49.58 
2023/11/20 16:28:43.357, 49.58 
2023/11/20 16:28:43.362, 49.58 
2023/11/20 16:28:43.367, 49.58 
2023/11/20 16:28:43.372, 49.58 
2023/11/20 16:28:43.377, 49.58 
2023/11/20 16:28:43.383, 49.58 
2023/11/20 16:28:43.388, 49.58 
2023/11/20 16:28:43.393, 49.58 
2023/11/20 16:28:43.398, 49.58 
2023/11/20 16:28:43.403, 49.58 
2023/11/20 16:28:43.408, 49.58 
2023/11/20 16:28:43.413, 49.58 
2023/11/20 16:28:43.418, 49.58 
2023/11/20 16:28:43.423, 49.58 
2023/11/20 16:28:43.428, 49.58 
2023/11/20 16:28:43.434, 49.58 
2023/11/20 16:28:43.439, 49.58 
2023/11/20 16:28:43.444, 50.10 
2023/11/20 16:28:43.449, 50.10 
2023/11/20 16:28:43.454, 50.10 
2023/11/20 16:28:43.459, 50.10 
2023/11/20 16:28:43.464, 50.10 
2023/11/20 16:28:43.469, 50.10 
2023/11/20 16:28:43.474, 50.10 
2023/11/20 16:28:43.480, 50.10 
2023/11/20 16:28:43.485, 50.10 
2023/11/20 16:28:43.490, 50.10 
2023/11/20 16:28:43.495, 50.10 
2023/11/20 16:28:43.500, 50.10 
2023/11/20 16:28:43.505, 50.10 
2023/11/20 16:28:43.510, 50.10 
2023/11/20 16:28:43.515, 50.10 
2023/11/20 16:28:43.520, 50.10 
2023/11/20 16:28:43.525, 50.10 
2023/11/20 16:28:43.531, 50.10 
2023/11/20 16:28:43.536, 50.10 
2023/11/20 16:28:43.541, 50.10 
2023/11/20 16:28:43.546, 50.16 
2023/11/20 16:28:43.551, 50.16 
2023/11/20 16:28:43.556, 50.16 
2023/11/20 16:28:43.561, 50.16 
2023/11/20 16:28:43.566, 50.16 
2023/11/20 16:28:43.571, 50.16 
2023/11/20 16:28:43.577, 50.16 
2023/11/20 16:28:43.582, 50.16 
2023/11/20 16:28:43.587, 50.16 
2023/11/20 16:28:43.592, 50.16 
2023/11/20 16:28:43.597, 50.16 
2023/11/20 16:28:43.602, 50.16 
2023/11/20 16:28:43.607, 50.16 
2023/11/20 16:28:43.612, 50.16 
2023/11/20 16:28:43.617, 50.16 
2023/11/20 16:28:43.622, 50.16 
2023/11/20 16:28:43.628, 50.16 
2023/11/20 16:28:43.633, 50.16 
2023/11/20 16:28:43.638, 50.16 
2023/11/20 16:28:43.643, 50.30 
2023/11/20 16:28:43.650, 50.30 
2023/11/20 16:28:43.655, 50.30 
2023/11/20 16:28:43.660, 50.30 
2023/11/20 16:28:43.665, 50.30 
2023/11/20 16:28:43.670, 50.30 
2023/11/20 16:28:43.675, 50.30 
2023/11/20 16:28:43.681, 50.30 
2023/11/20 16:28:43.686, 50.30 
2023/11/20 16:28:43.691, 50.30 
2023/11/20 16:28:43.696, 50.30 
2023/11/20 16:28:43.701, 50.30 
2023/11/20 16:28:43.706, 50.30 
2023/11/20 16:28:43.711, 50.30 
2023/11/20 16:28:43.716, 50.30 
2023/11/20 16:28:43.721, 50.30 
2023/11/20 16:28:43.727, 50.30 
2023/11/20 16:28:43.732, 50.30 
2023/11/20 16:28:43.737, 50.30 
2023/11/20 16:28:43.742, 50.30 
2023/11/20 16:28:43.747, 50.38 
2023/11/20 16:28:43.752, 50.38 
2023/11/20 16:28:43.757, 50.38 
2023/11/20 16:28:43.762, 50.38 
2023/11/20 16:28:43.767, 50.38 
2023/11/20 16:28:43.773, 50.38 
2023/11/20 16:28:43.778, 50.38 
2023/11/20 16:28:43.783, 50.38 
2023/11/20 16:28:43.789, 50.38 
2023/11/20 16:28:43.794, 50.38 
2023/11/20 16:28:43.799, 50.38 
2023/11/20 16:28:43.804, 50.38 
2023/11/20 16:28:43.809, 50.38 
2023/11/20 16:28:43.814, 50.38 
2023/11/20 16:28:43.819, 50.38 
2023/11/20 16:28:43.824, 50.38 
2023/11/20 16:28:43.829, 50.38 
2023/11/20 16:28:43.834, 50.38 
2023/11/20 16:28:43.840, 50.38 
2023/11/20 16:28:43.845, 50.34 
2023/11/20 16:28:43.850, 50.34 
2023/11/20 16:28:43.855, 50.34 
2023/11/20 16:28:43.860, 50.34 
2023/11/20 16:28:43.865, 50.34 
2023/11/20 16:28:43.870, 50.34 
2023/11/20 16:28:43.875, 50.34 
2023/11/20 16:28:43.880, 50.34 
2023/11/20 16:28:43.885, 50.34 
2023/11/20 16:28:43.891, 50.34 
2023/11/20 16:28:43.896, 50.34 
2023/11/20 16:28:43.901, 50.34 
2023/11/20 16:28:43.906, 50.34 
2023/11/20 16:28:43.911, 50.34 
2023/11/20 16:28:43.916, 50.34 
2023/11/20 16:28:43.921, 50.34 
2023/11/20 16:28:43.926, 50.34 
2023/11/20 16:28:43.931, 50.34 
2023/11/20 16:28:43.937, 50.34 
2023/11/20 16:28:43.942, 50.34 
2023/11/20 16:28:43.947, 50.65 
2023/11/20 16:28:43.952, 50.65 
2023/11/20 16:28:43.957, 50.65 
2023/11/20 16:28:43.962, 50.65 
2023/11/20 16:28:43.967, 50.65 
2023/11/20 16:28:43.972, 50.65 
2023/11/20 16:28:43.977, 50.65 
2023/11/20 16:28:43.983, 50.65 
2023/11/20 16:28:43.988, 50.65 
2023/11/20 16:28:43.993, 50.65 
2023/11/20 16:28:43.998, 50.65 
2023/11/20 16:28:44.003, 50.65 
2023/11/20 16:28:44.008, 50.65 
2023/11/20 16:28:44.013, 50.65 
2023/11/20 16:28:44.018, 50.65 
2023/11/20 16:28:44.023, 50.65 
2023/11/20 16:28:44.028, 50.65 
2023/11/20 16:28:44.034, 50.65 
2023/11/20 16:28:44.039, 50.65 
2023/11/20 16:28:44.044, 51.10 
2023/11/20 16:28:44.049, 51.10 
2023/11/20 16:28:44.054, 51.10 
2023/11/20 16:28:44.059, 51.10 
2023/11/20 16:28:44.064, 51.10 
2023/11/20 16:28:44.069, 51.10 
2023/11/20 16:28:44.074, 51.10 
2023/11/20 16:28:44.079, 51.10 
2023/11/20 16:28:44.085, 51.10 
2023/11/20 16:28:44.090, 51.10 
2023/11/20 16:28:44.095, 51.10 
2023/11/20 16:28:44.100, 51.10 
2023/11/20 16:28:44.105, 51.10 
2023/11/20 16:28:44.110, 51.10 
2023/11/20 16:28:44.115, 51.10 
2023/11/20 16:28:44.120, 51.10 
2023/11/20 16:28:44.125, 51.10 
2023/11/20 16:28:44.130, 51.10 
2023/11/20 16:28:44.135, 51.10 
2023/11/20 16:28:44.141, 51.10 
2023/11/20 16:28:44.146, 51.19 
2023/11/20 16:28:44.151, 51.19 
2023/11/20 16:28:44.156, 51.19 
2023/11/20 16:28:44.161, 51.19 
2023/11/20 16:28:44.166, 51.19 
2023/11/20 16:28:44.171, 51.19 
2023/11/20 16:28:44.176, 51.19 
2023/11/20 16:28:44.181, 51.19 
2023/11/20 16:28:44.187, 51.19 
2023/11/20 16:28:44.192, 51.19 
2023/11/20 16:28:44.197, 51.19 
2023/11/20 16:28:44.202, 51.19 
2023/11/20 16:28:44.207, 51.19 
2023/11/20 16:28:44.212, 51.19 
2023/11/20 16:28:44.217, 51.19 
2023/11/20 16:28:44.222, 51.19 
2023/11/20 16:28:44.227, 51.19 
2023/11/20 16:28:44.232, 51.19 
2023/11/20 16:28:44.238, 51.19 
2023/11/20 16:28:44.243, 51.19 
2023/11/20 16:28:44.248, 51.26 
2023/11/20 16:28:44.253, 51.26 
2023/11/20 16:28:44.258, 51.26 
2023/11/20 16:28:44.263, 51.26 
2023/11/20 16:28:44.268, 51.26 
2023/11/20 16:28:44.273, 51.26 
2023/11/20 16:28:44.278, 51.26 
2023/11/20 16:28:44.283, 51.26 
2023/11/20 16:28:44.289, 51.26 
2023/11/20 16:28:44.294, 51.26 
2023/11/20 16:28:44.299, 51.26 
2023/11/20 16:28:44.304, 51.26 
2023/11/20 16:28:44.309, 51.26 
2023/11/20 16:28:44.314, 51.26 
2023/11/20 16:28:44.319, 51.26 
2023/11/20 16:28:44.324, 51.26 
2023/11/20 16:28:44.329, 51.26 
2023/11/20 16:28:44.334, 51.26 
2023/11/20 16:28:44.340, 51.26 
2023/11/20 16:28:44.345, 51.29 
2023/11/20 16:28:44.350, 51.29 
2023/11/20 16:28:44.355, 51.29 
2023/11/20 16:28:44.360, 51.29 
2023/11/20 16:28:44.365, 51.29 
2023/11/20 16:28:44.370, 51.29 
2023/11/20 16:28:44.375, 51.29 
2023/11/20 16:28:44.380, 51.29 
2023/11/20 16:28:44.385, 51.29 
2023/11/20 16:28:44.391, 51.29 
2023/11/20 16:28:44.396, 51.29 
2023/11/20 16:28:44.401, 51.29 
2023/11/20 16:28:44.406, 51.29 
2023/11/20 16:28:44.411, 51.29 
2023/11/20 16:28:44.416, 51.29 
2023/11/20 16:28:44.421, 51.29 
2023/11/20 16:28:44.426, 51.29 
2023/11/20 16:28:44.431, 51.29 
2023/11/20 16:28:44.436, 51.29 
2023/11/20 16:28:44.442, 51.29 
2023/11/20 16:28:44.447, 51.09 
2023/11/20 16:28:44.452, 51.09 
2023/11/20 16:28:44.457, 51.09 
2023/11/20 16:28:44.462, 51.09 
2023/11/20 16:28:44.467, 51.09 
2023/11/20 16:28:44.472, 51.09 
2023/11/20 16:28:44.477, 51.09 
2023/11/20 16:28:44.482, 51.09 
2023/11/20 16:28:44.487, 51.09 
2023/11/20 16:28:44.493, 51.09 
2023/11/20 16:28:44.498, 51.09 
2023/11/20 16:28:44.503, 51.09 
2023/11/20 16:28:44.508, 51.09 
2023/11/20 16:28:44.513, 51.09 
2023/11/20 16:28:44.518, 51.09 
2023/11/20 16:28:44.523, 51.09 
2023/11/20 16:28:44.528, 51.09 
2023/11/20 16:28:44.533, 51.09 
2023/11/20 16:28:44.538, 51.09 
2023/11/20 16:28:44.543, 50.62 
2023/11/20 16:28:44.549, 50.62 
2023/11/20 16:28:44.554, 50.62 
2023/11/20 16:28:44.559, 50.62 
2023/11/20 16:28:44.564, 50.62 
2023/11/20 16:28:44.569, 50.62 
2023/11/20 16:28:44.574, 50.62 
2023/11/20 16:28:44.579, 50.62 
2023/11/20 16:28:44.584, 50.62 
2023/11/20 16:28:44.589, 50.62 
2023/11/20 16:28:44.594, 50.62 
2023/11/20 16:28:44.600, 50.62 
2023/11/20 16:28:44.605, 50.62 
2023/11/20 16:28:44.610, 50.62 
2023/11/20 16:28:44.615, 50.62 
2023/11/20 16:28:44.620, 50.62 
2023/11/20 16:28:44.625, 50.62 
2023/11/20 16:28:44.630, 50.62 
2023/11/20 16:28:44.635, 50.62 
2023/11/20 16:28:44.640, 50.62 
2023/11/20 16:28:44.645, 50.48 
2023/11/20 16:28:44.650, 50.48 
2023/11/20 16:28:44.656, 50.48 
2023/11/20 16:28:44.661, 50.48 
2023/11/20 16:28:44.666, 50.48 
2023/11/20 16:28:44.671, 50.48 
2023/11/20 16:28:44.676, 50.48 
2023/11/20 16:28:44.681, 50.48 
2023/11/20 16:28:44.686, 50.48 
2023/11/20 16:28:44.691, 50.48 
2023/11/20 16:28:44.696, 50.48 
2023/11/20 16:28:44.702, 50.48 
2023/11/20 16:28:44.707, 50.48 
2023/11/20 16:28:44.712, 50.48 
2023/11/20 16:28:44.717, 50.48 
2023/11/20 16:28:44.722, 50.48 
2023/11/20 16:28:44.727, 50.48 
2023/11/20 16:28:44.732, 50.48 
2023/11/20 16:28:44.737, 50.48 
2023/11/20 16:28:44.742, 50.48 
2023/11/20 16:28:44.747, 50.51 
2023/11/20 16:28:44.752, 50.51 
2023/11/20 16:28:44.758, 50.51 
2023/11/20 16:28:44.764, 50.51 
2023/11/20 16:28:44.769, 50.51 
2023/11/20 16:28:44.774, 50.51 
2023/11/20 16:28:44.779, 50.51 
2023/11/20 16:28:44.784, 50.51 
2023/11/20 16:28:44.789, 50.51 
2023/11/20 16:28:44.794, 50.51 
2023/11/20 16:28:44.799, 50.51 
2023/11/20 16:28:44.805, 50.51 
2023/11/20 16:28:44.810, 50.51 
2023/11/20 16:28:44.815, 50.51 
2023/11/20 16:28:44.820, 50.51 
2023/11/20 16:28:44.825, 50.51 
2023/11/20 16:28:44.830, 50.51 
2023/11/20 16:28:44.835, 50.51 
2023/11/20 16:28:44.840, 50.51 
2023/11/20 16:28:44.845, 50.43 
2023/11/20 16:28:44.850, 50.43 
2023/11/20 16:28:44.856, 50.43 
2023/11/20 16:28:44.861, 50.43 
2023/11/20 16:28:44.866, 50.43 
2023/11/20 16:28:44.871, 50.43 
2023/11/20 16:28:44.876, 50.43 
2023/11/20 16:28:44.881, 50.43 
2023/11/20 16:28:44.886, 50.43 
2023/11/20 16:28:44.891, 50.43 
2023/11/20 16:28:44.899, 50.43 
2023/11/20 16:28:44.904, 50.43 
2023/11/20 16:28:44.909, 50.43 
2023/11/20 16:28:44.914, 50.43 
2023/11/20 16:28:44.919, 50.43 
2023/11/20 16:28:44.924, 50.43 
2023/11/20 16:28:44.929, 50.43 
2023/11/20 16:28:44.934, 50.43 
2023/11/20 16:28:44.939, 50.43 
2023/11/20 16:28:44.945, 50.18 
2023/11/20 16:28:44.950, 50.18 
2023/11/20 16:28:44.955, 50.18 
2023/11/20 16:28:44.960, 50.18 
2023/11/20 16:28:44.965, 50.18 
2023/11/20 16:28:44.970, 50.18 
2023/11/20 16:28:44.975, 50.18 
2023/11/20 16:28:44.980, 50.18 
2023/11/20 16:28:44.985, 50.18 
2023/11/20 16:28:44.990, 50.18 
2023/11/20 16:28:44.996, 50.18 
2023/11/20 16:28:45.001, 50.18 
2023/11/20 16:28:45.006, 50.18 
2023/11/20 16:28:45.011, 50.18 
2023/11/20 16:28:45.016, 50.18 
2023/11/20 16:28:45.021, 50.18 
2023/11/20 16:28:45.026, 50.18 
2023/11/20 16:28:45.031, 50.18 
2023/11/20 16:28:45.036, 50.18 
2023/11/20 16:28:45.041, 50.18 
2023/11/20 16:28:45.046, 49.90 
2023/11/20 16:28:45.052, 49.90 
2023/11/20 16:28:45.057, 49.90 
2023/11/20 16:28:45.062, 49.90 
2023/11/20 16:28:45.067, 49.90 
2023/11/20 16:28:45.072, 49.90 
2023/11/20 16:28:45.077, 49.90 
2023/11/20 16:28:45.082, 49.90 
2023/11/20 16:28:45.087, 49.90 
2023/11/20 16:28:45.092, 49.90 
2023/11/20 16:28:45.097, 49.90 
2023/11/20 16:28:45.103, 49.90 
2023/11/20 16:28:45.108, 49.90 
2023/11/20 16:28:45.113, 49.90 
2023/11/20 16:28:45.118, 49.90 
2023/11/20 16:28:45.123, 49.90 
2023/11/20 16:28:45.128, 49.90 
2023/11/20 16:28:45.133, 49.90 
2023/11/20 16:28:45.138, 49.90 
2023/11/20 16:28:45.143, 49.61 
2023/11/20 16:28:45.148, 49.61 
2023/11/20 16:28:45.153, 49.61 
2023/11/20 16:28:45.159, 49.61 
2023/11/20 16:28:45.164, 49.61 
2023/11/20 16:28:45.169, 49.61 
2023/11/20 16:28:45.174, 49.61 
2023/11/20 16:28:45.179, 49.61 
2023/11/20 16:28:45.184, 49.61 
2023/11/20 16:28:45.189, 49.61 
2023/11/20 16:28:45.194, 49.61 
2023/11/20 16:28:45.199, 49.61 
2023/11/20 16:28:45.205, 49.61 
2023/11/20 16:28:45.210, 49.61 
2023/11/20 16:28:45.215, 49.61 
2023/11/20 16:28:45.220, 49.61 
2023/11/20 16:28:45.225, 49.61 
2023/11/20 16:28:45.230, 49.61 
2023/11/20 16:28:45.235, 49.61 
2023/11/20 16:28:45.240, 49.61 
2023/11/20 16:28:45.245, 49.88 
2023/11/20 16:28:45.250, 49.88 
2023/11/20 16:28:45.256, 49.88 
2023/11/20 16:28:45.261, 49.88 
2023/11/20 16:28:45.266, 49.88 
2023/11/20 16:28:45.271, 49.88 
2023/11/20 16:28:45.276, 49.88 
2023/11/20 16:28:45.281, 49.88 
2023/11/20 16:28:45.286, 49.88 
2023/11/20 16:28:45.291, 49.88 
2023/11/20 16:28:45.296, 49.88 
2023/11/20 16:28:45.302, 49.88 
2023/11/20 16:28:45.307, 49.88 
2023/11/20 16:28:45.312, 49.88 
2023/11/20 16:28:45.317, 49.88 
2023/11/20 16:28:45.322, 49.88 
2023/11/20 16:28:45.327, 49.88 
2023/11/20 16:28:45.332, 49.88 
2023/11/20 16:28:45.337, 49.88 
2023/11/20 16:28:45.342, 49.91 
2023/11/20 16:28:45.347, 49.91 
2023/11/20 16:28:45.353, 49.91 
2023/11/20 16:28:45.358, 49.91 
2023/11/20 16:28:45.363, 49.91 
2023/11/20 16:28:45.368, 49.91 
2023/11/20 16:28:45.373, 49.91 
2023/11/20 16:28:45.378, 49.91 
2023/11/20 16:28:45.383, 49.91 
2023/11/20 16:28:45.389, 49.91 
2023/11/20 16:28:45.394, 49.91 
2023/11/20 16:28:45.399, 49.91 
2023/11/20 16:28:45.404, 49.91 
2023/11/20 16:28:45.409, 49.91 
2023/11/20 16:28:45.414, 49.91 
2023/11/20 16:28:45.419, 49.91 
2023/11/20 16:28:45.425, 49.91 
2023/11/20 16:28:45.430, 49.91 
2023/11/20 16:28:45.435, 49.91 
2023/11/20 16:28:45.440, 49.91 
2023/11/20 16:28:45.445, 49.77 
2023/11/20 16:28:45.450, 49.77 
2023/11/20 16:28:45.458, 49.77 
2023/11/20 16:28:45.464, 49.77 
2023/11/20 16:28:45.469, 49.77 
2023/11/20 16:28:45.474, 49.77 
2023/11/20 16:28:45.479, 49.77 
2023/11/20 16:28:45.484, 49.77 
2023/11/20 16:28:45.489, 49.77 
2023/11/20 16:28:45.495, 49.77 
2023/11/20 16:28:45.500, 49.77 
2023/11/20 16:28:45.505, 49.77 
2023/11/20 16:28:45.510, 49.77 
2023/11/20 16:28:45.515, 49.77 
2023/11/20 16:28:45.520, 49.77 
2023/11/20 16:28:45.526, 49.77 
2023/11/20 16:28:45.531, 49.77 
2023/11/20 16:28:45.536, 49.77 
2023/11/20 16:28:45.541, 49.77 
2023/11/20 16:28:45.546, 49.90 
2023/11/20 16:28:45.551, 49.90 
2023/11/20 16:28:45.556, 49.90 
2023/11/20 16:28:45.562, 49.90 
2023/11/20 16:28:45.567, 49.90 
2023/11/20 16:28:45.572, 49.90 
2023/11/20 16:28:45.577, 49.90 
2023/11/20 16:28:45.582, 49.90 
2023/11/20 16:28:45.587, 49.90 
2023/11/20 16:28:45.593, 49.90 
2023/11/20 16:28:45.598, 49.90 
2023/11/20 16:28:45.603, 49.90 
2023/11/20 16:28:45.608, 49.90 
2023/11/20 16:28:45.613, 49.90 
2023/11/20 16:28:45.618, 49.90 
2023/11/20 16:28:45.624, 49.90 
2023/11/20 16:28:45.629, 49.90 
2023/11/20 16:28:45.634, 49.90 
2023/11/20 16:28:45.639, 49.90 
2023/11/20 16:28:45.644, 49.87 
2023/11/20 16:28:45.649, 49.87 
2023/11/20 16:28:45.655, 49.87 
2023/11/20 16:28:45.660, 49.87 
2023/11/20 16:28:45.665, 49.87 
2023/11/20 16:28:45.670, 49.87 
2023/11/20 16:28:45.675, 49.87 
2023/11/20 16:28:45.680, 49.87 
2023/11/20 16:28:45.686, 49.87 
2023/11/20 16:28:45.691, 49.87 
2023/11/20 16:28:45.696, 49.87 
2023/11/20 16:28:45.701, 49.87 
2023/11/20 16:28:45.706, 49.87 
2023/11/20 16:28:45.711, 49.87 
2023/11/20 16:28:45.716, 49.87 
2023/11/20 16:28:45.722, 49.87 
2023/11/20 16:28:45.727, 49.87 
2023/11/20 16:28:45.732, 49.87 
2023/11/20 16:28:45.743, 49.85 
2023/11/20 16:28:45.748, 49.85 
2023/11/20 16:28:45.753, 49.85 
2023/11/20 16:28:45.758, 49.85 
2023/11/20 16:28:45.764, 49.85 
2023/11/20 16:28:45.769, 49.85 
2023/11/20 16:28:45.774, 49.85 
2023/11/20 16:28:45.779, 49.85 
2023/11/20 16:28:45.784, 49.85 
2023/11/20 16:28:45.789, 49.85 
2023/11/20 16:28:45.795, 49.85 
2023/11/20 16:28:45.800, 49.85 
2023/11/20 16:28:45.805, 49.85 
2023/11/20 16:28:45.810, 49.85 
2023/11/20 16:28:45.815, 49.85 
2023/11/20 16:28:45.820, 49.85 
2023/11/20 16:28:45.825, 49.85 
2023/11/20 16:28:45.830, 49.85 
2023/11/20 16:28:45.836, 49.85 
2023/11/20 16:28:45.841, 49.85 
2023/11/20 16:28:45.846, 49.52 
2023/11/20 16:28:45.851, 49.52 
2023/11/20 16:28:45.856, 49.52 
2023/11/20 16:28:45.861, 49.52 
2023/11/20 16:28:45.867, 49.52 
2023/11/20 16:28:45.872, 49.52 
2023/11/20 16:28:45.877, 49.52 
2023/11/20 16:28:45.882, 49.52 
2023/11/20 16:28:45.887, 49.52 
2023/11/20 16:28:45.892, 49.52 
2023/11/20 16:28:45.897, 49.52 
2023/11/20 16:28:45.902, 49.52 
2023/11/20 16:28:45.907, 49.52 
2023/11/20 16:28:45.913, 49.52 
2023/11/20 16:28:45.918, 49.52 
2023/11/20 16:28:45.923, 49.52 
2023/11/20 16:28:45.928, 49.52 
2023/11/20 16:28:45.933, 49.52 
2023/11/20 16:28:45.938, 49.52 
2023/11/20 16:28:45.943, 49.42 
2023/11/20 16:28:45.948, 49.42 
2023/11/20 16:28:45.953, 49.42 
2023/11/20 16:28:45.958, 49.42 
2023/11/20 16:28:45.964, 49.42 
2023/11/20 16:28:45.969, 49.42 
2023/11/20 16:28:45.974, 49.42 
2023/11/20 16:28:45.979, 49.42 
2023/11/20 16:28:45.984, 49.42 
2023/11/20 16:28:45.989, 49.42 
2023/11/20 16:28:45.994, 49.42 
2023/11/20 16:28:45.999, 49.42 
2023/11/20 16:28:46.004, 49.42 
2023/11/20 16:28:46.009, 49.42 
2023/11/20 16:28:46.015, 49.42 
2023/11/20 16:28:46.020, 49.42 
2023/11/20 16:28:46.026, 49.42 
2023/11/20 16:28:46.031, 49.42 
2023/11/20 16:28:46.036, 49.42 
2023/11/20 16:28:46.041, 49.42 
2023/11/20 16:28:46.046, 49.65 
2023/11/20 16:28:46.051, 49.65 
2023/11/20 16:28:46.057, 49.65 
2023/11/20 16:28:46.062, 49.65 
2023/11/20 16:28:46.067, 49.65 
2023/11/20 16:28:46.072, 49.65 
2023/11/20 16:28:46.077, 49.65 
2023/11/20 16:28:46.082, 49.65 
2023/11/20 16:28:46.087, 49.65 
2023/11/20 16:28:46.092, 49.65 
2023/11/20 16:28:46.097, 49.65 
2023/11/20 16:28:46.102, 49.65 
2023/11/20 16:28:46.108, 49.65 
2023/11/20 16:28:46.113, 49.65 
2023/11/20 16:28:46.118, 49.65 
2023/11/20 16:28:46.123, 49.65 
2023/11/20 16:28:46.128, 49.65 
2023/11/20 16:28:46.133, 49.65 
2023/11/20 16:28:46.138, 49.65 
2023/11/20 16:28:46.143, 49.74 
2023/11/20 16:28:46.148, 49.74 
2023/11/20 16:28:46.153, 49.74 
2023/11/20 16:28:46.158, 49.74 
2023/11/20 16:28:46.164, 49.74 
2023/11/20 16:28:46.169, 49.74 
2023/11/20 16:28:46.174, 49.74 
2023/11/20 16:28:46.179, 49.74 
2023/11/20 16:28:46.185, 49.74 
2023/11/20 16:28:46.190, 49.74 
2023/11/20 16:28:46.195, 49.74 
2023/11/20 16:28:46.200, 49.74 
2023/11/20 16:28:46.205, 49.74 
2023/11/20 16:28:46.210, 49.74 
2023/11/20 16:28:46.215, 49.74 
2023/11/20 16:28:46.220, 49.74 
2023/11/20 16:28:46.225, 49.74 
2023/11/20 16:28:46.230, 49.74 
2023/11/20 16:28:46.235, 49.74 
2023/11/20 16:28:46.241, 49.74 
2023/11/20 16:28:46.246, 49.60 
2023/11/20 16:28:46.251, 49.60 
2023/11/20 16:28:46.256, 49.60 
2023/11/20 16:28:46.261, 49.60 
2023/11/20 16:28:46.266, 49.60 
2023/11/20 16:28:46.271, 49.60 
2023/11/20 16:28:46.276, 49.60 
2023/11/20 16:28:46.281, 49.60 
2023/11/20 16:28:46.286, 49.60 
2023/11/20 16:28:46.292, 49.60 
2023/11/20 16:28:46.297, 49.60 
2023/11/20 16:28:46.302, 49.60 
2023/11/20 16:28:46.309, 49.60 
2023/11/20 16:28:46.314, 49.60 
2023/11/20 16:28:46.320, 49.60 
2023/11/20 16:28:46.325, 49.60 
2023/11/20 16:28:46.330, 49.60 
2023/11/20 16:28:46.335, 49.60 
2023/11/20 16:28:46.340, 49.60 
2023/11/20 16:28:46.345, 49.29 
2023/11/20 16:28:46.350, 49.29 
2023/11/20 16:28:46.355, 49.29 
2023/11/20 16:28:46.360, 49.29 
2023/11/20 16:28:46.365, 49.29 
2023/11/20 16:28:46.371, 49.29 
2023/11/20 16:28:46.376, 49.29 
2023/11/20 16:28:46.381, 49.29 
2023/11/20 16:28:46.386, 49.29 
2023/11/20 16:28:46.391, 49.29 
2023/11/20 16:28:46.396, 49.29 
2023/11/20 16:28:46.401, 49.29 
2023/11/20 16:28:46.406, 49.29 
2023/11/20 16:28:46.411, 49.29 
2023/11/20 16:28:46.416, 49.29 
2023/11/20 16:28:46.422, 49.29 
2023/11/20 16:28:46.427, 49.29 
2023/11/20 16:28:46.432, 49.29 
2023/11/20 16:28:46.437, 49.29 
2023/11/20 16:28:46.442, 49.30 
2023/11/20 16:28:46.448, 49.30 
2023/11/20 16:28:46.453, 49.30 
2023/11/20 16:28:46.458, 49.30 
2023/11/20 16:28:46.464, 49.30 
2023/11/20 16:28:46.469, 49.30 
2023/11/20 16:28:46.474, 49.30 
2023/11/20 16:28:46.479, 49.30 
2023/11/20 16:28:46.484, 49.30 
2023/11/20 16:28:46.489, 49.30 
2023/11/20 16:28:46.494, 49.30 
2023/11/20 16:28:46.499, 49.30 
2023/11/20 16:28:46.504, 49.30 
2023/11/20 16:28:46.510, 49.30 
2023/11/20 16:28:46.515, 49.30 
2023/11/20 16:28:46.520, 49.30 
2023/11/20 16:28:46.525, 49.30 
2023/11/20 16:28:46.530, 49.30 
2023/11/20 16:28:46.535, 49.30 
2023/11/20 16:28:46.540, 49.30 
2023/11/20 16:28:46.545, 49.65 
2023/11/20 16:28:46.550, 49.65 
2023/11/20 16:28:46.556, 49.65 
2023/11/20 16:28:46.561, 49.65 
2023/11/20 16:28:46.566, 49.65 
2023/11/20 16:28:46.571, 49.65 
2023/11/20 16:28:46.576, 49.65 
2023/11/20 16:28:46.581, 49.65 
2023/11/20 16:28:46.586, 49.65 
2023/11/20 16:28:46.591, 49.65 
2023/11/20 16:28:46.596, 49.65 
2023/11/20 16:28:46.602, 49.65 
2023/11/20 16:28:46.607, 49.65 
2023/11/20 16:28:46.612, 49.65 
2023/11/20 16:28:46.617, 49.65 
2023/11/20 16:28:46.622, 49.65 
2023/11/20 16:28:46.627, 49.65 
2023/11/20 16:28:46.632, 49.65 
2023/11/20 16:28:46.637, 49.65 
2023/11/20 16:28:46.642, 49.74 
2023/11/20 16:28:46.647, 49.74 
2023/11/20 16:28:46.652, 49.74 
2023/11/20 16:28:46.658, 49.74 
